id,lat,lng,street_count,geometry
8287,22.79217,113.8516996,3,POINT (113.8516996 22.79217)
8288,22.7911025,113.8511742,3,POINT (113.8511742 22.7911025)
8289,22.7930533,113.8493237,4,POINT (113.8493237 22.7930533)
8290,22.7929867,113.8506563,3,POINT (113.8506563 22.7929867)
8291,22.5419039,113.9915739,3,POINT (113.9915739 22.5419039)
8292,22.5434669,113.9912552,3,POINT (113.9912552 22.5434669)
8293,22.5386988,113.9865723,3,POINT (113.9865723 22.5386988)
8294,22.4995687,113.9160891,3,POINT (113.9160891 22.4995687)
8295,22.4805198,113.8988971,4,POINT (113.8988971 22.4805198)
8296,22.5608779,113.8724957,3,POINT (113.8724957 22.5608779)
8297,22.5626991,113.87116,3,POINT (113.87116 22.5626991)
8298,22.5627679,113.8710874,3,POINT (113.8710874 22.5627679)
8299,22.5627415,113.8706157,3,POINT (113.8706157 22.5627415)
8300,22.5643182,113.8478274,3,POINT (113.8478274 22.5643182)
8301,22.5663488,113.8495428,3,POINT (113.8495428 22.5663488)
8302,22.564656,113.8479056,3,POINT (113.8479056 22.564656)
8303,22.7099189,114.3472383,3,POINT (114.3472383 22.7099189)
8304,22.7093017,114.3466067,3,POINT (114.3466067 22.7093017)
8305,22.7097846,114.3472238,3,POINT (114.3472238 22.7097846)
8306,22.5279406,113.9365131,4,POINT (113.9365131 22.5279406)
8307,22.5280544,113.9304031,4,POINT (113.9304031 22.5280544)
8308,22.5271061,113.9364859,4,POINT (113.9364859 22.5271061)
8309,22.5270642,113.9380947,3,POINT (113.9380947 22.5270642)
8310,22.5257524,113.9364518,4,POINT (113.9364518 22.5257524)
8311,22.5258037,113.9335092,4,POINT (113.9335092 22.5258037)
8312,22.5271434,113.9339216,4,POINT (113.9339216 22.5271434)
8313,22.5271662,113.9315797,3,POINT (113.9315797 22.5271662)
8314,22.5287618,113.9365345,1,POINT (113.9365345 22.5287618)
8315,22.5450422,113.8914245,4,POINT (113.8914245 22.5450422)
8316,22.5451235,113.8913531,4,POINT (113.8913531 22.5451235)
8317,22.5450526,113.891262,4,POINT (113.891262 22.5450526)
8318,22.5449725,113.8913356,4,POINT (113.8913356 22.5449725)
8319,22.5453494,113.8916312,3,POINT (113.8916312 22.5453494)
8320,22.5453983,113.8911125,3,POINT (113.8911125 22.5453983)
8321,22.5453255,113.8910126,3,POINT (113.8910126 22.5453255)
8322,22.5445834,113.8906659,3,POINT (113.8906659 22.5445834)
8323,22.6154299,114.0247225,1,POINT (114.0247225 22.6154299)
8324,22.6150639,114.0241423,1,POINT (114.0241423 22.6150639)
8325,22.6144861,114.0224945,3,POINT (114.0224945 22.6144861)
8326,22.5457625,113.9493539,3,POINT (113.9493539 22.5457625)
8327,22.5456972,113.9489862,4,POINT (113.9489862 22.5456972)
8328,22.5449184,113.9488561,3,POINT (113.9488561 22.5449184)
8329,22.5448037,113.9491697,3,POINT (113.9491697 22.5448037)
8330,22.5438919,113.9490794,3,POINT (113.9490794 22.5438919)
8331,22.5454523,113.9491153,3,POINT (113.9491153 22.5454523)
8332,22.5457118,113.9490682,4,POINT (113.9490682 22.5457118)
8333,22.5457762,113.9490557,4,POINT (113.9490557 22.5457762)
8334,22.5457643,113.9489748,4,POINT (113.9489748 22.5457643)
8335,22.5450176,113.9449504,3,POINT (113.9449504 22.5450176)
8336,22.5450414,113.9477132,4,POINT (113.9477132 22.5450414)
8337,22.5477296,113.9489142,3,POINT (113.9489142 22.5477296)
8338,22.5463364,113.9448727,3,POINT (113.9448727 22.5463364)
8339,22.5481689,113.9531022,3,POINT (113.9531022 22.5481689)
8340,22.5463951,113.9542655,3,POINT (113.9542655 22.5463951)
8341,22.5511728,113.9527607,3,POINT (113.9527607 22.5511728)
8342,22.5500418,113.9541215,3,POINT (113.9541215 22.5500418)
8343,22.6982936,114.2073736,3,POINT (114.2073736 22.6982936)
8344,22.5357082,113.9451405,4,POINT (113.9451405 22.5357082)
8345,22.5392852,113.9449719,4,POINT (113.9449719 22.5392852)
8346,22.5392865,113.9450656,4,POINT (113.9450656 22.5392865)
8347,22.5393326,113.9420989,3,POINT (113.9420989 22.5393326)
8348,22.5344207,113.9450568,4,POINT (113.9450568 22.5344207)
8349,22.5344216,113.9451534,4,POINT (113.9451534 22.5344216)
8350,22.5326075,113.9451704,4,POINT (113.9451704 22.5326075)
8351,22.5256936,113.9452821,4,POINT (113.9452821 22.5256936)
8352,22.524756,113.9452971,3,POINT (113.9452971 22.524756)
8353,22.5257005,113.9451843,4,POINT (113.9451843 22.5257005)
8354,22.5573624,113.9406148,4,POINT (113.9406148 22.5573624)
8355,22.5556675,113.9405191,4,POINT (113.9405191 22.5556675)
8356,22.5598443,113.9408482,4,POINT (113.9408482 22.5598443)
8357,22.5599276,113.9408694,4,POINT (113.9408694 22.5599276)
8358,22.5623464,113.9407235,4,POINT (113.9407235 22.5623464)
8359,22.5644742,113.9406478,4,POINT (113.9406478 22.5644742)
8360,22.5300179,113.9451262,4,POINT (113.9451262 22.5300179)
8361,22.5393528,113.9490643,3,POINT (113.9490643 22.5393528)
8362,22.5393382,113.9491407,3,POINT (113.9491407 22.5393382)
8363,22.5386084,113.9507296,4,POINT (113.9507296 22.5386084)
8364,22.5382045,113.951311,3,POINT (113.951311 22.5382045)
8365,22.5419274,113.9500502,3,POINT (113.9500502 22.5419274)
8366,22.5395914,113.951331,3,POINT (113.951331 22.5395914)
8367,22.5462347,113.9449221,5,POINT (113.9449221 22.5462347)
8368,22.548504,113.944832,3,POINT (113.944832 22.548504)
8369,22.5513138,113.9415826,4,POINT (113.9415826 22.5513138)
8370,22.5513859,113.9404156,3,POINT (113.9404156 22.5513859)
8371,22.571067,113.934107,3,POINT (113.934107 22.571067)
8372,22.5710634,113.9342733,3,POINT (113.9342733 22.5710634)
8373,22.5715016,113.9346198,3,POINT (113.9346198 22.5715016)
8374,22.5713392,113.9346364,3,POINT (113.9346364 22.5713392)
8375,22.57133,113.9337254,3,POINT (113.9337254 22.57133)
8376,22.5754031,113.9336371,3,POINT (113.9336371 22.5754031)
8377,22.5752997,113.9370538,4,POINT (113.9370538 22.5752997)
8378,22.5353135,113.9207254,3,POINT (113.9207254 22.5353135)
8379,22.5354259,113.9204736,3,POINT (113.9204736 22.5354259)
8380,22.5357511,113.9200004,3,POINT (113.9200004 22.5357511)
8381,22.5387297,113.9196365,4,POINT (113.9196365 22.5387297)
8382,22.5353465,113.9192995,3,POINT (113.9192995 22.5353465)
8383,22.5347559,113.9198315,3,POINT (113.9198315 22.5347559)
8384,22.5621722,113.8651944,3,POINT (113.8651944 22.5621722)
8385,22.5543424,113.8851342,3,POINT (113.8851342 22.5543424)
8386,22.5543395,113.8856817,3,POINT (113.8856817 22.5543395)
8387,22.5549295,113.8850684,3,POINT (113.8850684 22.5549295)
8388,22.5544097,113.8850687,3,POINT (113.8850687 22.5544097)
8389,22.5549405,113.8856668,3,POINT (113.8856668 22.5549405)
8390,22.5549229,113.8852278,3,POINT (113.8852278 22.5549229)
8391,22.554449,113.8857285,3,POINT (113.8857285 22.554449)
8392,22.5549407,113.8858199,3,POINT (113.8858199 22.5549407)
8393,22.5524955,113.8881655,3,POINT (113.8881655 22.5524955)
8394,22.5525006,113.8877817,3,POINT (113.8877817 22.5525006)
8395,22.5524435,113.8876929,3,POINT (113.8876929 22.5524435)
8396,22.5520821,113.8876851,3,POINT (113.8876851 22.5520821)
8397,22.5519882,113.8877418,3,POINT (113.8877418 22.5519882)
8398,22.551981,113.8881714,3,POINT (113.8881714 22.551981)
8399,22.5520523,113.8882558,3,POINT (113.8882558 22.5520523)
8400,22.5524504,113.8882772,3,POINT (113.8882772 22.5524504)
8401,22.5651172,113.8743397,3,POINT (113.8743397 22.5651172)
8402,22.5655021,113.874379,3,POINT (113.874379 22.5655021)
8403,22.5655409,113.8738202,3,POINT (113.8738202 22.5655409)
8404,22.5654742,113.8737062,3,POINT (113.8737062 22.5654742)
8405,22.5650664,113.8737137,3,POINT (113.8737137 22.5650664)
8406,22.5649596,113.8737605,3,POINT (113.8737605 22.5649596)
8407,22.564999,113.8742801,3,POINT (113.8742801 22.564999)
8408,22.5355115,113.9268382,4,POINT (113.9268382 22.5355115)
8409,22.5354408,113.9270949,4,POINT (113.9270949 22.5354408)
8410,22.5352273,113.9270935,3,POINT (113.9270935 22.5352273)
8411,22.5352812,113.9267816,3,POINT (113.9267816 22.5352812)
8412,22.5355588,113.913957,3,POINT (113.913957 22.5355588)
8413,22.5355887,113.9147938,3,POINT (113.9147938 22.5355887)
8414,22.5359598,113.9144267,3,POINT (113.9144267 22.5359598)
8415,22.5354401,113.9138961,3,POINT (113.9138961 22.5354401)
8416,22.5351577,113.9141935,3,POINT (113.9141935 22.5351577)
8417,22.5351036,113.9142905,3,POINT (113.9142905 22.5351036)
8418,22.5354763,113.9147037,3,POINT (113.9147037 22.5354763)
8419,22.5353501,113.9109634,3,POINT (113.9109634 22.5353501)
8420,22.5357126,113.9104073,3,POINT (113.9104073 22.5357126)
8421,22.5361376,113.9102568,3,POINT (113.9102568 22.5361376)
8422,22.5352914,113.9096732,3,POINT (113.9096732 22.5352914)
8423,22.5351731,113.9104239,4,POINT (113.9104239 22.5351731)
8424,22.5346742,113.9103928,3,POINT (113.9103928 22.5346742)
8425,22.5352323,113.911004,3,POINT (113.911004 22.5352323)
8426,22.535155,113.9096875,3,POINT (113.9096875 22.535155)
8427,22.5347616,113.9102802,3,POINT (113.9102802 22.5347616)
8428,22.5182145,113.9217159,3,POINT (113.9217159 22.5182145)
8429,22.5180284,113.9217324,3,POINT (113.9217324 22.5180284)
8430,22.5174972,113.9219494,3,POINT (113.9219494 22.5174972)
8431,22.5764692,113.8601332,3,POINT (113.8601332 22.5764692)
8432,22.5770867,113.8601552,3,POINT (113.8601552 22.5770867)
8433,22.577176,113.859997,3,POINT (113.859997 22.577176)
8434,22.5771425,113.8593222,3,POINT (113.8593222 22.5771425)
8435,22.5763238,113.8594238,3,POINT (113.8594238 22.5763238)
8436,22.5763685,113.860072,3,POINT (113.860072 22.5763685)
8437,22.5770507,113.8592509,3,POINT (113.8592509 22.5770507)
8438,22.569388,113.8527296,3,POINT (113.8527296 22.569388)
8439,22.5695122,113.8530406,3,POINT (113.8530406 22.5695122)
8440,22.569496,113.8525923,3,POINT (113.8525923 22.569496)
8441,22.5693883,113.8524855,3,POINT (113.8524855 22.5693883)
8442,22.5678086,113.850961,3,POINT (113.850961 22.5678086)
8443,22.5640858,113.8474466,4,POINT (113.8474466 22.5640858)
8444,22.5575995,113.8751075,3,POINT (113.8751075 22.5575995)
8445,22.5639544,113.8593538,3,POINT (113.8593538 22.5639544)
8446,22.5640487,113.8599378,3,POINT (113.8599378 22.5640487)
8447,22.5641058,113.8600501,3,POINT (113.8600501 22.5641058)
8448,22.564667,113.8600013,3,POINT (113.8600013 22.564667)
8449,22.5648098,113.8599331,3,POINT (113.8599331 22.5648098)
8450,22.5647614,113.8592607,3,POINT (113.8592607 22.5647614)
8451,22.5647049,113.8591751,3,POINT (113.8591751 22.5647049)
8452,22.5640193,113.8592424,3,POINT (113.8592424 22.5640193)
8453,22.6822313,114.0441347,3,POINT (114.0441347 22.6822313)
8454,22.6813228,114.0797862,1,POINT (114.0797862 22.6813228)
8455,22.6822246,114.0652061,4,POINT (114.0652061 22.6822246)
8456,22.6765451,114.063595,4,POINT (114.063595 22.6765451)
8457,22.6780562,114.0536762,4,POINT (114.0536762 22.6780562)
8458,22.6837357,114.0666233,4,POINT (114.0666233 22.6837357)
8459,22.7046441,114.0436431,4,POINT (114.0436431 22.7046441)
8460,22.6640425,114.0572496,4,POINT (114.0572496 22.6640425)
8461,22.6940251,114.0385094,3,POINT (114.0385094 22.6940251)
8462,22.6937763,114.0402119,4,POINT (114.0402119 22.6937763)
8463,22.6649532,114.0644678,4,POINT (114.0644678 22.6649532)
8464,22.6891183,114.0445005,3,POINT (114.0445005 22.6891183)
8465,22.6669508,114.0618528,3,POINT (114.0618528 22.6669508)
8466,22.6786218,114.0437674,3,POINT (114.0437674 22.6786218)
8467,22.6611823,114.0618066,4,POINT (114.0618066 22.6611823)
8468,22.6652806,114.0648181,3,POINT (114.0648181 22.6652806)
8469,22.6780263,114.0536035,4,POINT (114.0536035 22.6780263)
8470,22.6930643,114.0446885,4,POINT (114.0446885 22.6930643)
8471,22.6644644,114.0676808,3,POINT (114.0676808 22.6644644)
8472,22.7096249,114.0682701,3,POINT (114.0682701 22.7096249)
8473,22.6793875,114.043802,4,POINT (114.043802 22.6793875)
8474,22.670817,114.0479458,3,POINT (114.0479458 22.670817)
8475,22.6738783,114.0486582,3,POINT (114.0486582 22.6738783)
8476,22.7048007,114.0435506,4,POINT (114.0435506 22.7048007)
8477,22.6673559,114.0546211,4,POINT (114.0546211 22.6673559)
8478,22.689097,114.0442924,4,POINT (114.0442924 22.689097)
8479,22.6671295,114.0546751,4,POINT (114.0546751 22.6671295)
8480,22.6651239,114.0647009,4,POINT (114.0647009 22.6651239)
8481,22.6932785,114.0447096,4,POINT (114.0447096 22.6932785)
8482,22.7061195,114.0376205,4,POINT (114.0376205 22.7061195)
8483,22.7061426,114.0375435,4,POINT (114.0375435 22.7061426)
8484,22.7065282,114.0358329,3,POINT (114.0358329 22.7065282)
8485,22.6734333,114.0274737,4,POINT (114.0274737 22.6734333)
8486,22.6700079,114.0298313,4,POINT (114.0298313 22.6700079)
8487,22.6701331,114.0299329,4,POINT (114.0299329 22.6701331)
8488,22.6922489,114.0657945,4,POINT (114.0657945 22.6922489)
8489,22.6688398,114.0322327,4,POINT (114.0322327 22.6688398)
8490,22.6687524,114.032556,4,POINT (114.032556 22.6687524)
8491,22.6669212,114.0371199,4,POINT (114.0371199 22.6669212)
8492,22.6355128,114.0105006,4,POINT (114.0105006 22.6355128)
8493,22.6288374,114.0190536,4,POINT (114.0190536 22.6288374)
8494,22.6235879,114.0224041,3,POINT (114.0224041 22.6235879)
8495,22.6288942,114.01915,4,POINT (114.01915 22.6288942)
8496,22.6287697,114.0190983,4,POINT (114.0190983 22.6287697)
8497,22.636241,114.0140946,3,POINT (114.0140946 22.636241)
8498,22.6334749,114.016303,1,POINT (114.016303 22.6334749)
8499,22.6330253,114.0121886,4,POINT (114.0121886 22.6330253)
8500,22.629195,114.0226689,3,POINT (114.0226689 22.629195)
8501,22.6256308,114.0174657,4,POINT (114.0174657 22.6256308)
8502,22.6253744,114.0215949,3,POINT (114.0215949 22.6253744)
8503,22.6269822,114.0265473,3,POINT (114.0265473 22.6269822)
8504,22.7056824,114.2447132,4,POINT (114.2447132 22.7056824)
8505,22.7055242,114.2448079,4,POINT (114.2448079 22.7055242)
8506,22.7252374,114.2474871,3,POINT (114.2474871 22.7252374)
8507,22.5593596,113.9877209,3,POINT (113.9877209 22.5593596)
8508,22.5454879,114.0215452,4,POINT (114.0215452 22.5454879)
8509,22.5561916,113.9952598,3,POINT (113.9952598 22.5561916)
8510,22.5444058,114.0222679,4,POINT (114.0222679 22.5444058)
8511,22.5312685,114.0176864,3,POINT (114.0176864 22.5312685)
8512,22.5313112,114.0170949,3,POINT (114.0170949 22.5313112)
8513,22.5317133,114.0200061,3,POINT (114.0200061 22.5317133)
8514,22.532116,114.0198162,3,POINT (114.0198162 22.532116)
8515,22.4814912,113.9253885,1,POINT (113.9253885 22.4814912)
8516,22.5568443,113.8857905,4,POINT (113.8857905 22.5568443)
8517,22.5581566,113.8873173,3,POINT (113.8873173 22.5581566)
8518,22.5559658,113.8896166,3,POINT (113.8896166 22.5559658)
8519,22.5547879,113.8908332,3,POINT (113.8908332 22.5547879)
8520,22.6089927,114.0223546,3,POINT (114.0223546 22.6089927)
8521,22.6087952,114.0223143,3,POINT (114.0223143 22.6087952)
8522,22.6122156,114.0191283,3,POINT (114.0191283 22.6122156)
8523,22.6128237,114.0191864,3,POINT (114.0191864 22.6128237)
8524,22.6042053,114.0241843,3,POINT (114.0241843 22.6042053)
8525,22.6035794,114.0247131,3,POINT (114.0247131 22.6035794)
8526,22.6081694,114.0222616,3,POINT (114.0222616 22.6081694)
8527,22.6089943,114.0232536,3,POINT (114.0232536 22.6089943)
8528,22.6083033,114.0228563,4,POINT (114.0228563 22.6083033)
8529,22.6079504,114.0225494,3,POINT (114.0225494 22.6079504)
8530,22.6081097,114.0226589,3,POINT (114.0226589 22.6081097)
8531,22.6095436,114.0246599,3,POINT (114.0246599 22.6095436)
8532,22.6096953,114.024609,3,POINT (114.024609 22.6096953)
8533,22.6059534,114.0224327,3,POINT (114.0224327 22.6059534)
8534,22.6083058,114.0223767,3,POINT (114.0223767 22.6083058)
8535,22.6135391,114.0207913,3,POINT (114.0207913 22.6135391)
8536,22.589045,113.985554,3,POINT (113.985554 22.589045)
8537,22.5925079,113.994645,3,POINT (113.994645 22.5925079)
8538,22.5225044,113.963491,3,POINT (113.963491 22.5225044)
8539,22.5029255,113.9301439,4,POINT (113.9301439 22.5029255)
8540,22.6033169,114.038216,4,POINT (114.038216 22.6033169)
8541,22.6011634,114.0356994,3,POINT (114.0356994 22.6011634)
8542,22.603464,114.0383949,4,POINT (114.0383949 22.603464)
8543,22.5030745,113.9327744,4,POINT (113.9327744 22.5030745)
8544,22.5030682,113.9329845,4,POINT (113.9329845 22.5030682)
8545,22.5031888,113.9329838,4,POINT (113.9329838 22.5031888)
8546,22.5032769,113.9336578,3,POINT (113.9336578 22.5032769)
8547,22.5032859,113.9338858,3,POINT (113.9338858 22.5032859)
8548,22.5030588,113.9323708,3,POINT (113.9323708 22.5030588)
8549,22.502747,113.9327928,3,POINT (113.9327928 22.502747)
8550,22.5025331,113.9330152,3,POINT (113.9330152 22.5025331)
8551,22.5030057,113.9339077,4,POINT (113.9339077 22.5030057)
8552,22.5036788,113.9329799,3,POINT (113.9329799 22.5036788)
8553,22.5035254,113.9327725,3,POINT (113.9327725 22.5035254)
8554,22.5031385,113.9325123,3,POINT (113.9325123 22.5031385)
8555,22.5050463,113.9276592,3,POINT (113.9276592 22.5050463)
8556,22.5031662,113.9182595,3,POINT (113.9182595 22.5031662)
8557,22.5030276,113.9180212,3,POINT (113.9180212 22.5030276)
8558,22.5030519,113.9382196,3,POINT (113.9382196 22.5030519)
8559,22.5033627,113.9381543,3,POINT (113.9381543 22.5033627)
8560,22.4990387,113.9346458,3,POINT (113.9346458 22.4990387)
8561,22.4993167,113.93458,3,POINT (113.93458 22.4993167)
8562,22.4989735,113.9351396,3,POINT (113.9351396 22.4989735)
8563,22.4987237,113.9351669,3,POINT (113.9351669 22.4987237)
8564,22.4994613,113.9350936,3,POINT (113.9350936 22.4994613)
8565,22.4996665,113.9350798,3,POINT (113.9350798 22.4996665)
8566,22.4989898,113.9358316,3,POINT (113.9358316 22.4989898)
8567,22.4996323,113.9357824,3,POINT (113.9357824 22.4996323)
8568,22.4987362,113.9358799,3,POINT (113.9358799 22.4987362)
8569,22.4998624,113.9357623,3,POINT (113.9357623 22.4998624)
8570,22.4943134,113.9358581,3,POINT (113.9358581 22.4943134)
8571,22.4944671,113.9361541,3,POINT (113.9361541 22.4944671)
8572,22.494624,113.936119,3,POINT (113.936119 22.494624)
8573,22.4941453,113.9362314,3,POINT (113.9362314 22.4941453)
8574,22.494401,113.9366988,3,POINT (113.9366988 22.494401)
8575,22.4943129,113.9361904,3,POINT (113.9361904 22.4943129)
8576,22.492891,113.9370052,3,POINT (113.9370052 22.492891)
8577,22.4929231,113.9372632,3,POINT (113.9372632 22.4929231)
8578,22.4927237,113.9370548,3,POINT (113.9370548 22.4927237)
8579,22.4925876,113.9366016,3,POINT (113.9366016 22.4925876)
8580,22.4928215,113.9365437,3,POINT (113.9365437 22.4928215)
8581,22.49304,113.9369693,3,POINT (113.9369693 22.49304)
8582,22.4925863,113.9371007,3,POINT (113.9371007 22.4925863)
8583,22.4911222,113.9377779,4,POINT (113.9377779 22.4911222)
8584,22.4905791,113.9350836,3,POINT (113.9350836 22.4905791)
8585,22.489486,113.9393056,3,POINT (113.9393056 22.489486)
8586,22.4963167,113.9377285,3,POINT (113.9377285 22.4963167)
8587,22.4963337,113.9383515,3,POINT (113.9383515 22.4963337)
8588,22.4966412,113.937964,4,POINT (113.937964 22.4966412)
8589,22.4905257,113.9459955,3,POINT (113.9459955 22.4905257)
8590,22.5175536,114.0601643,4,POINT (114.0601643 22.5175536)
8591,22.6414077,114.1821267,3,POINT (114.1821267 22.6414077)
8592,22.54483,114.0512016,3,POINT (114.0512016 22.54483)
8593,22.6563133,114.2094119,3,POINT (114.2094119 22.6563133)
8594,22.6565859,114.2088713,3,POINT (114.2088713 22.6565859)
8595,22.6805271,114.2208543,3,POINT (114.2208543 22.6805271)
8596,22.5427015,114.0509518,3,POINT (114.0509518 22.5427015)
8597,22.5954926,113.9900691,3,POINT (113.9900691 22.5954926)
8598,22.474491,113.9086546,3,POINT (113.9086546 22.474491)
8599,22.4740366,113.9081305,4,POINT (113.9081305 22.4740366)
8600,22.4730373,113.9089418,4,POINT (113.9089418 22.4730373)
8601,22.547491,113.983415,3,POINT (113.983415 22.547491)
8602,22.5477122,113.9828314,3,POINT (113.9828314 22.5477122)
8603,22.5460058,113.9848681,3,POINT (113.9848681 22.5460058)
8604,22.6259856,113.830301,3,POINT (113.830301 22.6259856)
8605,22.5000994,113.8683289,3,POINT (113.8683289 22.5000994)
8606,22.7335134,114.0404853,3,POINT (114.0404853 22.7335134)
8607,22.6337682,113.8403414,3,POINT (113.8403414 22.6337682)
8608,22.6345648,113.8399514,3,POINT (113.8399514 22.6345648)
8609,22.6366339,113.8381165,3,POINT (113.8381165 22.6366339)
8610,22.6358325,113.8384965,3,POINT (113.8384965 22.6358325)
8611,22.7339945,114.0448049,3,POINT (114.0448049 22.7339945)
8612,22.731596,114.0392449,3,POINT (114.0392449 22.731596)
8613,22.7337349,114.0589324,3,POINT (114.0589324 22.7337349)
8614,22.7335597,114.0590366,3,POINT (114.0590366 22.7335597)
8615,22.7314101,114.0416181,3,POINT (114.0416181 22.7314101)
8616,22.7501761,114.0483174,4,POINT (114.0483174 22.7501761)
8617,22.7385591,113.8201356,4,POINT (113.8201356 22.7385591)
8618,22.7404115,113.806911,3,POINT (113.806911 22.7404115)
8619,22.7424152,113.8164598,3,POINT (113.8164598 22.7424152)
8620,22.7405309,113.8069312,3,POINT (113.8069312 22.7405309)
8621,22.7424112,113.8163548,4,POINT (113.8163548 22.7424112)
8622,22.5216463,113.8977502,4,POINT (113.8977502 22.5216463)
8623,22.5217509,113.8978585,4,POINT (113.8978585 22.5217509)
8624,22.5182266,113.8942375,4,POINT (113.8942375 22.5182266)
8625,22.5520247,114.2240585,4,POINT (114.2240585 22.5520247)
8626,22.5086816,113.9363385,3,POINT (113.9363385 22.5086816)
8627,22.5085829,113.9367864,4,POINT (113.9367864 22.5085829)
8628,22.5056449,113.9403447,3,POINT (113.9403447 22.5056449)
8629,22.6279364,114.1002714,3,POINT (114.1002714 22.6279364)
8630,22.6267805,114.1015051,4,POINT (114.1015051 22.6267805)
8631,22.6290142,114.0993815,3,POINT (114.0993815 22.6290142)
8632,22.629748,114.0612621,3,POINT (114.0612621 22.629748)
8633,22.6294567,114.0549867,3,POINT (114.0549867 22.6294567)
8634,22.6298598,114.0554906,4,POINT (114.0554906 22.6298598)
8635,22.6307111,114.0503433,3,POINT (114.0503433 22.6307111)
8636,22.6270625,114.1017256,4,POINT (114.1017256 22.6270625)
8637,22.6298441,114.0556076,4,POINT (114.0556076 22.6298441)
8638,22.6282232,114.1000313,3,POINT (114.1000313 22.6282232)
8639,22.6294111,114.0555054,4,POINT (114.0555054 22.6294111)
8640,22.6298442,114.0634899,3,POINT (114.0634899 22.6298442)
8641,22.6252487,114.0975771,3,POINT (114.0975771 22.6252487)
8642,22.5103849,113.938764,3,POINT (113.938764 22.5103849)
8643,22.5084483,113.9388011,3,POINT (113.9388011 22.5084483)
8644,22.5084527,113.9389184,3,POINT (113.9389184 22.5084527)
8645,22.5081556,113.9392394,3,POINT (113.9392394 22.5081556)
8646,22.552937,114.2231373,3,POINT (114.2231373 22.552937)
8647,22.5451363,114.1525238,3,POINT (114.1525238 22.5451363)
8648,22.5485967,114.1522747,3,POINT (114.1522747 22.5485967)
8649,22.5490774,114.1518756,3,POINT (114.1518756 22.5490774)
8650,22.5490385,114.1521422,3,POINT (114.1521422 22.5490385)
8651,22.5491294,114.1520924,3,POINT (114.1520924 22.5491294)
8652,22.4821499,113.8812779,4,POINT (113.8812779 22.4821499)
8653,22.4953503,113.8692334,4,POINT (113.8692334 22.4953503)
8654,22.4953972,113.8694339,4,POINT (113.8694339 22.4953972)
8655,22.5140454,113.8653176,3,POINT (113.8653176 22.5140454)
8656,22.5138341,113.8653632,3,POINT (113.8653632 22.5138341)
8657,22.5007696,113.8680731,3,POINT (113.8680731 22.5007696)
8658,22.5006017,113.8681072,3,POINT (113.8681072 22.5006017)
8659,22.5083576,113.8665118,3,POINT (113.8665118 22.5083576)
8660,22.5083814,113.866621,4,POINT (113.866621 22.5083814)
8661,22.5112758,113.8658966,3,POINT (113.8658966 22.5112758)
8662,22.5111316,113.8659255,3,POINT (113.8659255 22.5111316)
8663,22.4956332,113.8691904,3,POINT (113.8691904 22.4956332)
8664,22.4753922,113.8747148,3,POINT (113.8747148 22.4753922)
8665,22.4757354,113.8746267,4,POINT (113.8746267 22.4757354)
8666,22.4860545,113.8724655,3,POINT (113.8724655 22.4860545)
8667,22.470111,113.8773702,2,POINT (113.8773702 22.470111)
8668,22.4700596,113.8772529,2,POINT (113.8772529 22.4700596)
8669,22.4703417,113.8772374,3,POINT (113.8772374 22.4703417)
8670,22.4998221,113.8841465,3,POINT (113.8841465 22.4998221)
8671,22.4905943,113.8709365,3,POINT (113.8709365 22.4905943)
8672,22.4967821,113.8691021,3,POINT (113.8691021 22.4967821)
8673,22.4877316,113.8717405,1,POINT (113.8717405 22.4877316)
8674,22.4910332,113.8708889,3,POINT (113.8708889 22.4910332)
8675,22.4941351,113.869971,4,POINT (113.869971 22.4941351)
8676,22.4946269,113.869899,3,POINT (113.869899 22.4946269)
8677,22.4979265,113.8687606,3,POINT (113.8687606 22.4979265)
8678,22.4960349,113.8696445,3,POINT (113.8696445 22.4960349)
8679,22.5018634,113.8717241,3,POINT (113.8717241 22.5018634)
8680,22.4948279,113.8692152,3,POINT (113.8692152 22.4948279)
8681,22.4944571,113.8694477,3,POINT (113.8694477 22.4944571)
8682,22.4942801,113.8695104,3,POINT (113.8695104 22.4942801)
8683,22.4938407,113.8695665,3,POINT (113.8695665 22.4938407)
8684,22.4977916,113.8685166,3,POINT (113.8685166 22.4977916)
8685,22.5001763,113.8683151,3,POINT (113.8683151 22.5001763)
8686,22.5007916,113.8687655,3,POINT (113.8687655 22.5007916)
8687,22.5003581,113.8681576,3,POINT (113.8681576 22.5003581)
8688,22.471165,113.8766912,3,POINT (113.8766912 22.471165)
8689,22.5208143,113.8800925,3,POINT (113.8800925 22.5208143)
8690,22.5171813,113.8751059,4,POINT (113.8751059 22.5171813)
8691,22.5162527,113.8752506,3,POINT (113.8752506 22.5162527)
8692,22.6024937,114.4588034,3,POINT (114.4588034 22.6024937)
8693,22.6054674,114.3028377,4,POINT (114.3028377 22.6054674)
8694,22.5982289,114.4488943,3,POINT (114.4488943 22.5982289)
8695,22.5736749,114.4800645,3,POINT (114.4800645 22.5736749)
8696,22.5736382,114.480214,3,POINT (114.480214 22.5736382)
8697,22.6180159,114.0289963,3,POINT (114.0289963 22.6180159)
8698,22.6158378,114.022124,3,POINT (114.022124 22.6158378)
8699,22.6165175,114.0211874,3,POINT (114.0211874 22.6165175)
8700,22.6140983,114.0237948,3,POINT (114.0237948 22.6140983)
8701,22.6141602,114.0238686,3,POINT (114.0238686 22.6141602)
